9,5,853.71,311.31,39.08,103.91,1.00,-1,-1,-1
9,6,445.82,312.09,18.73,53.42,1.00,-1,-1,-1
9,7,298.33,305.58,33.04,88.56,1.00,-1,-1,-1
9,10,200.27,310.56,26.22,61.47,1.00,-1,-1,-1
9,13,1210.44,304.82,73.41,200.08,1.00,-1,-1,-1
9,15,555.96,326.29,46.95,59.32,1.00,-1,-1,-1
9,16,155.90,308.58,18.93,48.25,1.00,-1,-1,-1
9,18,728.26,333.98,53.21,72.81,1.00,-1,-1,-1
9,19,600.91,328.59,33.41,63.85,1.00,-1,-1,-1
10,1,630.13,304.60,39.92,122.47,1.00,-1,-1,-1
10,2,503.63,308.72,30.71,81.20,1.00,-1,-1,-1
10,3,471.73,307.52,26.78,84.08,1.00,-1,-1,-1
10,4,803.72,302.32,48.20,119.56,1.00,-1,-1,-1
10,5,854.43,312.36,38.03,103.03,1.00,-1,-1,-1
10,6,446.03,312.07,18.76,53.23,1.00,-1,-1,-1
10,7,299.55,305.65,32.98,87.18,1.00,-1,-1,-1
10,10,202.35,310.09,24.21,57.44,1.00,-1,-1,-1
10,13,1214.59,305.21,74.29,200.91,1.00,-1,-1,-1
10,15,556.14,325.87,47.16,60.38,1.00,-1,-1,-1
10,16,155.71,308.15,19.16,49.15,1.00,-1,-1,-1
10,18,728.77,333.73,52.85,73.66,1.00,-1,-1,-1
10,19,600.87,328.52,33.97,63.75,1.00,-1,-1,-1
10,20,1161.20,308.46,120.55,159.46,1.00,-1,-1,-1
11,1,632.58,304.83,40.50,121.94,1.00,-1,-1,-1
11,2,503.86,308.88,30.78,81.65,1.00,-1,-1,-1
11,3,471.66,306.99,27.15,84.51,1.00,-1,-1,-1
11,4,804.45,302.15,48.25,119.87,1.00,-1,-1,-1
11,5,854.58,312.61,37.91,102.78,1.00,-1,-1,-1
11,6,446.33,312.06,18.75,53.40,1.00,-1,-1,-1
11,7,299.95,305.67,33.33,88.31,1.00,-1,-1,-1
11,10,203.58,309.69,23.36,57.81,1.00,-1,-1,-1
11,13,1225.55,303.69,78.87,204.53,1.00,-1,-1,-1
11,15,556.11,325.84,47.04,60.49,1.00,-1,-1,-1
11,16,155.90,308.17,18.99,49.18,1.00,-1,-1,-1
11,18,728.57,334.19,52.71,73.03,1.00,-1,-1,-1
11,19,600.96,328.63,34.03,63.46,1.00,-1,-1,-1
11,20,1163.38,306.47,122.24,160.29,1.00,-1,-1,-1
12,1,636.98,306.38,42.26,120.93,1.00,-1,-1,-1
12,2,503.94,308.67,30.98,82.06,1.00,-1,-1,-1
12,3,472.38,306.41,27.27,85.59,1.00,-1,-1,-1
12,4,804.53,302.07,48.43,119.89,1.00,-1,-1,-1
12,5,854.14,312.81,38.23,102.28,1.00,-1,-1,-1
12,6,446.41,311.61,18.94,53.70,1.00,-1,-1,-1
12,7,300.64,305.48,33.65,87.11,1.00,-1,-1,-1
12,10,204.05,310.10,23.19,58.36,1.00,-1,-1,-1
12,13,1220.07,303.47,80.83,203.63,1.00,-1,-1,-1
12,15,556.05,325.77,47.32,60.61,1.00,-1,-1,-1
12,16,155.32,308.11,19.05,49.25,1.00,-1,-1,-1
12,18,728.35,333.68,52.95,73.87,1.00,-1,-1,-1
12,19,600.69,328.66,34.71,63.55,1.00,-1,-1,-1
12,20,1162.09,308.93,123.61,158.20,1.00,-1,-1,-1
12,21,836.20,306.76,29.82,96.64,1.00,-1,-1,-1
13,1,638.41,305.87,47.38,121.20,1.00,-1,-1,-1
13,2,503.17,307.86,31.98,82.58,1.00,-1,-1,-1
13,3,473.20,306.05,27.42,86.40,1.00,-1,-1,-1
13,4,805.53,301.56,48.38,120.50,1.00,-1,-1,-1
13,5,854.88,312.08,38.92,103.02,1.00,-1,-1,-1
13,6,446.58,311.11,19.06,54.63,1.00,-1,-1,-1
13,7,301.35,305.53,34.49,86.90,1.00,-1,-1,-1
13,10,204.13,309.71,23.26,59.43,1.00,-1,-1,-1
13,13,1225.95,301.14,80.31,206.54,1.00,-1,-1,-1
13,15,556.17,325.84,47.25,60.59,1.00,-1,-1,-1
13,16,153.60,308.14,19.80,49.49,1.00,-1,-1,-1
13,18,728.82,333.70,52.07,74.16,1.00,-1,-1,-1
13,19,600.68,328.99,34.98,62.79,1.00,-1,-1,-1
13,20,1163.36,309.04,123.10,157.53,1.00,-1,-1,-1
13,21,836.08,306.59,29.92,96.21,1.00,-1,-1,-1
14,1,639.94,304.22,53.26,123.75,1.00,-1,-1,-1
14,2,503.62,307.92,32.04,82.66,1.00,-1,-1,-1
14,3,473.74,305.82,27.02,86.62,1.00,-1,-1,-1
14,4,805.64,301.44,48.26,120.29,1.00,-1,-1,-1
14,5,854.68,311.99,39.21,102.98,1.00,-1,-1,-1
14,6,446.60,311.04,19.03,54.74,1.00,-1,-1,-1
14,7,301.73,305.46,36.02,88.57,1.00,-1,-1,-1
14,10,204.57,309.58,23.42,59.90,1.00,-1,-1,-1
14,13,1227.97,300.41,79.70,206.78,1.00,-1,-1,-1
14,15,556.28,325.96,47.07,60.33,1.00,-1,-1,-1
14,16,153.19,308.18,20.28,49.52,1.00,-1,-1,-1
14,18,728.96,334.27,51.64,72.95,1.00,-1,-1,-1
14,19,600.72,329.15,34.98,62.50,1.00,-1,-1,-1
14,21,835.74,306.44,30.50,97.43,1.00,-1,-1,-1
15,1,640.35,305.37,57.04,123.23,1.00,-1,-1,-1
15,2,503.72,307.62,32.36,83.00,1.00,-1,-1,-1
15,3,474.85,306.13,26.28,85.69,1.00,-1,-1,-1
15,4,805.47,301.65,48.24,119.95,1.00,-1,-1,-1
15,5,854.62,311.55,39.43,103.43,1.00,-1,-1,-1
15,6,446.57,311.21,18.88,54.09,1.00,-1,-1,-1
15,7,301.57,305.43,36.60,87.63,1.00,-1,-1,-1
15,10,204.78,309.54,23.43,59.54,1.00,-1,-1,-1
15,13,1233.69,301.94,81.95,204.89,1.00,-1,-1,-1
15,15,555.98,325.79,47.31,60.27,1.00,-1,-1,-1
15,16,153.07,308.15,20.44,49.49,1.00,-1,-1,-1
15,18,728.94,334.35,51.63,72.70,1.00,-1,-1,-1
15,19,600.99,329.19,34.77,62.39,1.00,-1,-1,-1
15,21,834.53,306.14,32.44,102.75,1.00,-1,-1,-1
16,1,641.06,306.21,60.72,123.77,1.00,-1,-1,-1
16,2,503.93,307.63,31.93,83.22,1.00,-1,-1,-1
16,3,474.89,305.96,26.62,85.85,1.00,-1,-1,-1
16,4,805.16,302.00,48.01,119.84,1.00,-1,-1,-1
16,5,854.71,311.56,39.29,103.54,1.00,-1,-1,-1
16,6,446.44,311.31,18.97,53.86,1.00,-1,-1,-1
16,7,301.74,306.48,34.10,81.78,1.00,-1,-1,-1
16,10,205.36,309.62,23.32,59.23,1.00,-1,-1,-1
16,13,1234.60,303.96,85.32,203.34,1.00,-1,-1,-1
16,15,556.10,325.94,47.22,60.25,1.00,-1,-1,-1
16,16,152.51,308.14,20.82,49.93,1.00,-1,-1,-1
16,18,728.97,334.45,51.61,72.62,1.00,-1,-1,-1
16,19,600.98,328.96,34.80,62.89,1.00,-1,-1,-1
16,20,1162.02,346.81,95.88,117.64,1.00,-1,-1,-1
16,21,834.39,306.43,32.56,102.57,1.00,-1,-1,-1
17,1,641.20,306.98,61.98,122.67,1.00,-1,-1,-1
17,2,504.51,307.60,31.87,83.44,1.00,-1,-1,-1
17,3,476.02,305.89,26.61,86.17,1.00,-1,-1,-1
17,4,804.91,301.89,48.83,120.06,1.00,-1,-1,-1
17,5,854.75,310.93,39.30,104.32,1.00,-1,-1,-1
17,6,446.33,311.32,19.08,54.37,1.00,-1,-1,-1
17,7,302.44,306.57,35.95,84.63,1.00,-1,-1,-1
17,8,673.40,315.79,37.93,86.76,1.00,-1,-1,-1
17,10,205.20,308.83,23.98,60.47,1.00,-1,-1,-1
17,13,1233.52,301.88,89.87,205.35,1.00,-1,-1,-1
17,15,556.03,325.89,47.33,60.59,1.00,-1,-1,-1
17,16,152.09,308.28,20.64,49.58,1.00,-1,-1,-1
17,18,728.64,334.31,52.30,72.85,1.00,-1,-1,-1
17,19,600.72,328.91,34.91,63.15,1.00,-1,-1,-1
17,20,1160.35,346.54,97.85,118.21,1.00,-1,-1,-1
17,21,834.65,306.49,32.68,102.56,1.00,-1,-1,-1
18,1,642.14,306.98,61.95,123.13,1.00,-1,-1,-1
18,2,505.17,306.91,31.51,83.82,1.00,-1,-1,-1
18,3,477.07,305.30,27.24,87.31,1.00,-1,-1,-1
18,4,804.64,301.77,49.97,120.31,1.00,-1,-1,-1
18,5,854.76,310.06,39.35,105.25,1.00,-1,-1,-1
18,6,446.60,311.68,18.69,53.93,1.00,-1,-1,-1
18,7,303.09,307.07,35.21,83.39,1.00,-1,-1,-1
18,8,675.56,315.89,38.45,87.92,1.00,-1,-1,-1
18,10,205.87,308.81,23.94,60.33,1.00,-1,-1,-1
18,13,1233.27,291.87,97.05,215.67,1.00,-1,-1,-1
18,15,556.10,325.81,47.34,60.58,1.00,-1,-1,-1
18,16,151.94,308.47,20.52,49.36,1.00,-1,-1,-1
18,18,728.73,333.72,52.28,74.24,1.00,-1,-1,-1
18,19,600.64,328.76,35.85,63.40,1.00,-1,-1,-1
18,20,1160.53,346.69,99.22,118.29,1.00,-1,-1,-1
18,21,834.98,306.40,32.51,102.27,1.00,-1,-1,-1
19,1,643.37,307.41,60.94,123.15,1.00,-1,-1,-1
19,2,505.56,306.91,31.61,83.77,1.00,-1,-1,-1
19,3,478.49,305.31,26.87,87.33,1.00,-1,-1,-1
19,4,804.39,301.80,50.27,120.38,1.00,-1,-1,-1
19,5,854.90,310.02,39.13,105.35,1.00,-1,-1,-1
19,6,446.60,311.70,18.64,53.43,1.00,-1,-1,-1
19,7,303.43,307.25,35.16,84.57,1.00,-1,-1,-1
19,13,1233.84,293.32,98.67,214.84,1.00,-1,-1,-1
19,15,556.16,325.68,47.41,60.82,1.00,-1,-1,-1
19,16,151.67,308.57,20.37,49.11,1.00,-1,-1,-1
19,18,728.50,333.63,52.51,74.45,1.00,-1,-1,-1
19,19,600.57,328.75,36.22,63.35,1.00,-1,-1,-1
19,20,1160.48,346.73,100.10,118.15,1.00,-1,-1,-1
19,21,834.75,306.12,32.42,102.26,1.00,-1,-1,-1
20,1,645.11,306.05,60.50,125.11,1.00,-1,-1,-1
20,2,506.68,306.61,31.02,83.94,1.00,-1,-1,-1
20,3,479.62,305.91,26.03,87.02,1.00,-1,-1,-1
20,4,804.40,301.81,49.79,119.99,1.00,-1,-1,-1
20,5,855.16,310.19,38.79,104.99,1.00,-1,-1,-1
20,6,446.58,311.70,18.62,53.48,1.00,-1,-1,-1
20,7,304.37,307.58,34.13,84.34,1.00,-1,-1,-1
20,13,1234.70,293.92,99.64,214.87,1.00,-1,-1,-1
20,15,556.20,325.86,47.35,60.62,1.00,-1,-1,-1
20,16,151.66,308.76,19.88,48.60,1.00,-1,-1,-1
20,18,728.65,333.62,52.44,74.38,1.00,-1,-1,-1
20,19,600.50,328.72,36.19,63.37,1.00,-1,-1,-1
20,20,1160.22,346.69,101.13,118.32,1.00,-1,-1,-1
20,21,834.73,306.12,32.17,101.75,1.00,-1,-1,-1
21,1,648.39,305.78,58.06,125.04,1.00,-1,-1,-1
21,2,508.05,306.63,30.57,83.99,1.00,-1,-1,-1
21,3,480.48,306.07,26.10,86.99,1.00,-1,-1,-1
21,4,804.62,302.09,48.79,120.00,1.00,-1,-1,-1
21,5,854.95,309.65,38.97,105.42,1.00,-1,-1,-1
21,6,446.74,311.59,18.78,53.76,1.00,-1,-1,-1
21,7,305.71,307.63,33.59,83.31,1.00,-1,-1,-1
21,8,672.40,311.94,37.58,89.46,1.00,-1,-1,-1
21,13,1237.39,292.87,100.33,216.41,1.00,-1,-1,-1
21,15,555.84,325.71,47.59,60.51,1.00,-1,-1,-1
21,16,151.43,308.99,20.04,48.66,1.00,-1,-1,-1
21,18,728.95,333.50,52.26,74.54,1.00,-1,-1,-1
21,19,600.41,328.54,36.23,63.74,1.00,-1,-1,-1
21,20,1162.55,347.09,105.35,117.32,1.00,-1,-1,-1
21,21,834.75,306.07,32.38,102.43,1.00,-1,-1,-1
22,1,652.20,305.79,54.85,124.78,1.00,-1,-1,-1
22,2,509.08,306.78,30.86,83.84,1.00,-1,-1,-1
22,3,481.41,306.67,27.26,86.14,1.00,-1,-1,-1
22,4,805.19,301.97,48.76,119.88,1.00,-1,-1,-1
22,5,855.41,310.64,38.38,104.21,1.00,-1,-1,-1
22,6,446.53,311.49,18.91,53.73,1.00,-1,-1,-1
22,7,306.35,306.94,33.29,83.90,1.00,-1,-1,-1
22,8,673.87,311.43,32.77,80.37,1.00,-1,-1,-1
22,10,207.90,308.38,25.90,67.52,1.00,-1,-1,-1
22,15,556.00,325.81,47.53,60.37,1.00,-1,-1,-1
22,16,150.94,308.90,20.24,48.72,1.00,-1,-1,-1
22,18,729.12,333.64,51.98,74.39,1.00,-1,-1,-1
22,19,600.56,328.54,35.94,63.90,1.00,-1,-1,-1
22,20,1160.88,346.83,109.07,118.07,1.00,-1,-1,-1
22,21,834.42,306.69,32.47,101.78,1.00,-1,-1,-1
23,1,655.01,305.01,52.20,125.56,1.00,-1,-1,-1
23,2,510.14,306.59,31.28,84.40,1.00,-1,-1,-1
23,3,481.65,306.70,28.55,85.92,1.00,-1,-1,-1
23,4,804.88,301.74,48.69,120.48,1.00,-1,-1,-1
23,5,855.64,310.75,38.21,104.25,1.00,-1,-1,-1
23,6,446.49,311.40,18.97,53.71,1.00,-1,-1,-1
23,7,307.26,306.68,32.78,83.69,1.00,-1,-1,-1
23,8,674.97,311.09,32.74,80.34,1.00,-1,-1,-1
23,10,208.32,308.14,26.12,68.12,1.00,-1,-1,-1
23,15,555.99,325.91,47.39,60.18,1.00,-1,-1,-1
23,16,150.65,308.75,20.58,49.00,1.00,-1,-1,-1
23,18,729.14,333.64,51.87,74.37,1.00,-1,-1,-1
23,19,600.80,328.33,36.10,63.96,1.00,-1,-1,-1
23,20,1160.49,347.00,109.99,118.12,1.00,-1,-1,-1
23,21,834.09,306.10,33.04,103.43,1.00,-1,-1,-1
23,26,645.24,315.05,30.48,73.62,1.00,-1,-1,-1
24,1,659.29,305.01,49.51,125.93,1.00,-1,-1,-1
24,2,510.62,306.82,31.41,84.50,1.00,-1,-1,-1
24,3,482.24,306.55,29.38,86.17,1.00,-1,-1,-1
24,4,804.96,301.65,48.62,120.34,1.00,-1,-1,-1
24,5,855.86,310.86,38.28,104.24,1.00,-1,-1,-1
24,6,446.44,311.47,19.07,53.71,1.00,-1,-1,-1
24,7,308.04,306.06,33.33,85.94,1.00,-1,-1,-1
24,15,556.41,325.94,46.98,60.36,1.00,-1,-1,-1
24,16,150.28,308.54,20.65,48.52,1.00,-1,-1,-1
24,18,729.35,334.23,51.09,72.67,1.00,-1,-1,-1
24,19,600.74,328.31,36.01,63.77,1.00,-1,-1,-1
24,20,1161.08,347.18,110.13,117.01,1.00,-1,-1,-1
24,21,833.83,305.81,33.07,103.56,1.00,-1,-1,-1
24,26,645.35,315.88,29.54,71.35,1.00,-1,-1,-1
25,1,664.73,305.23,44.02,125.23,1.00,-1,-1,-1
25,2,511.64,306.67,31.25,84.66,1.00,-1,-1,-1
25,3,482.05,306.12,30.61,87.02,1.00,-1,-1,-1
25,4,805.15,301.82,48.65,120.09,1.00,-1,-1,-1
25,5,855.00,312.70,38.03,102.71,1.00,-1,-1,-1
25,6,446.43,311.48,19.13,53.92,1.00,-1,-1,-1
25,7,308.82,304.51,33.93,87.82,1.00,-1,-1,-1
25,15,556.62,326.02,46.48,60.37,1.00,-1,-1,-1
25,16,149.45,308.53,21.44,49.43,1.00,-1,-1,-1
25,18,729.07,334.37,51.71,72.18,1.00,-1,-1,-1
25,19,600.97,328.55,34.65,63.40,1.00,-1,-1,-1
25,20,1160.62,347.13,109.09,115.13,1.00,-1,-1,-1
25,21,833.87,305.61,33.27,104.16,1.00,-1,-1,-1
25,26,645.27,315.16,29.45,70.84,1.00,-1,-1,-1
26,1,669.48,304.82,41.07,125.51,1.00,-1,-1,-1
26,2,512.02,307.20,32.70,84.05,1.00,-1,-1,-1
26,3,482.27,306.41,31.02,87.24,1.00,-1,-1,-1
26,4,805.03,302.11,48.57,120.01,1.00,-1,-1,-1
26,5,855.14,312.68,38.02,102.57,1.00,-1,-1,-1
26,6,446.34,311.44,19.15,54.01,1.00,-1,-1,-1
26,7,309.19,303.94,34.08,90.50,1.00,-1,-1,-1
26,15,556.41,325.89,46.76,60.38,1.00,-1,-1,-1
26,16,149.02,308.47,21.82,49.53,1.00,-1,-1,-1
26,18,729.29,334.05,52.13,73.74,1.00,-1,-1,-1
26,19,601.21,328.56,34.48,63.39,1.00,-1,-1,-1
26,20,1160.15,347.11,110.38,115.95,1.00,-1,-1,-1
26,26,645.14,317.07,30.00,69.85,1.00,-1,-1,-1
27,1,671.83,304.27,40.61,126.83,1.00,-1,-1,-1
27,2,512.47,307.27,34.33,84.25,1.00,-1,-1,-1
27,3,482.35,306.67,30.86,87.08,1.00,-1,-1,-1
27,4,805.13,302.02,47.96,119.55,1.00,-1,-1,-1
27,5,854.99,312.47,38.11,102.59,1.00,-1,-1,-1
27,6,446.39,311.38,19.29,54.03,1.00,-1,-1,-1
27,7,309.38,303.92,34.13,92.69,1.00,-1,-1,-1
27,15,556.49,325.97,46.73,60.33,1.00,-1,-1,-1
27,16,148.61,308.62,22.19,49.62,1.00,-1,-1,-1
27,18,729.54,334.11,51.80,73.66,1.00,-1,-1,-1
27,19,601.12,327.92,35.12,64.27,1.00,-1,-1,-1
27,20,1160.10,346.94,111.13,116.08,1.00,-1,-1,-1
27,26,644.71,316.83,30.38,70.08,1.00,-1,-1,-1
28,1,675.00,304.50,39.84,128.44,1.00,-1,-1,-1
28,2,513.81,306.90,34.75,84.87,1.00,-1,-1,-1
28,3,483.15,306.05,30.09,87.92,1.00,-1,-1,-1
28,4,805.39,302.21,47.46,119.16,1.00,-1,-1,-1
28,5,854.61,313.00,38.48,102.11,1.00,-1,-1,-1
28,6,446.46,311.55,19.19,53.81,1.00,-1,-1,-1
28,7,309.99,303.62,33.15,91.21,1.00,-1,-1,-1
28,15,556.30,325.77,47.06,60.55,1.00,-1,-1,-1
28,16,147.95,308.28,22.30,49.22,1.00,-1,-1,-1
28,18,729.35,334.46,51.57,72.33,1.00,-1,-1,-1
28,19,601.07,327.95,35.32,64.14,1.00,-1,-1,-1
28,20,1160.01,347.07,111.52,116.49,1.00,-1,-1,-1
28,26,644.85,318.64,29.59,68.34,1.00,-1,-1,-1
29,1,677.53,306.11,39.12,128.02,1.00,-1,-1,-1
29,2,514.46,306.99,35.16,85.12,1.00,-1,-1,-1
29,3,483.72,305.81,29.95,88.42,1.00,-1,-1,-1
29,4,805.58,301.91,47.42,119.03,1.00,-1,-1,-1
29,5,854.46,312.51,38.38,102.38,1.00,-1,-1,-1
29,6,446.50,311.34,19.19,53.97,1.00,-1,-1,-1
29,7,309.85,302.70,35.06,98.84,1.00,-1,-1,-1
29,10,210.83,304.04,27.09,72.04,1.00,-1,-1,-1
29,15,556.36,325.76,47.07,60.61,1.00,-1,-1,-1
29,16,147.37,308.17,22.62,49.71,1.00,-1,-1,-1
29,18,728.92,334.39,52.21,72.53,1.00,-1,-1,-1
29,19,601.15,328.28,35.00,63.52,1.00,-1,-1,-1
29,20,1159.87,346.96,111.70,117.00,1.00,-1,-1,-1
29,26,645.01,319.69,28.76,66.82,1.00,-1,-1,-1
30,1,680.94,306.21,40.05,128.54,1.00,-1,-1,-1
30,2,514.84,307.09,34.66,85.27,1.00,-1,-1,-1
30,3,484.03,305.72,29.86,88.45,1.00,-1,-1,-1
30,4,805.69,301.98,47.46,119.01,1.00,-1,-1,-1
30,5,853.91,312.14,38.90,102.77,1.00,-1,-1,-1
30,6,446.70,311.35,19.15,53.99,1.00,-1,-1,-1
30,7,310.69,303.65,35.33,98.54,1.00,-1,-1,-1
30,10,211.78,305.81,26.98,70.51,1.00,-1,-1,-1
30,15,556.20,325.62,47.52,60.51,1.00,-1,-1,-1
30,16,147.18,308.39,22.54,48.82,1.00,-1,-1,-1
30,18,729.03,334.32,52.25,72.65,1.00,-1,-1,-1
30,19,601.52,328.01,35.69,64.05,1.00,-1,-1,-1
30,20,1160.31,347.13,111.07,116.36,1.00,-1,-1,-1
30,21,834.96,306.51,29.69,94.62,1.00,-1,-1,-1
30,26,644.96,320.55,28.17,65.45,1.00,-1,-1,-1
31,1,682.79,306.11,43.38,129.94,1.00,-1,-1,-1
31,2,516.28,307.83,33.60,84.39,1.00,-1,-1,-1
31,3,485.42,305.69,29.19,88.37,1.00,-1,-1,-1
31,4,805.61,302.08,47.34,119.38,1.00,-1,-1,-1
31,5,853.94,311.87,38.99,102.95,1.00,-1,-1,-1
31,6,446.89,311.66,18.89,53.42,1.00,-1,-1,-1
31,7,311.74,303.64,35.64,99.26,1.00,-1,-1,-1
31,10,211.48,305.30,26.95,69.11,1.00,-1,-1,-1
31,15,556.07,325.67,47.72,60.54,1.00,-1,-1,-1
31,16,146.54,308.46,22.36,48.45,1.00,-1,-1,-1
31,18,728.12,334.08,53.28,72.89,1.00,-1,-1,-1
31,19,601.36,327.83,35.76,64.08,1.00,-1,-1,-1
31,20,1160.29,347.06,111.28,116.71,1.00,-1,-1,-1
31,21,835.17,306.48,29.06,93.40,1.00,-1,-1,-1
